1
0,964441199
0,970096728
0,975593984
0,979099476
0,982428308
0,98660278
0,989879759
0,991989099
0,99384782
0,995602009
0,997368989
0,999690425
1
1
1
1
1
1
1
1
0,95177375
0,953532619
0,955283165
0,95761712
0,959403997
0,961246172
0,962961324
0,964706453
0,966511161
0,968831179
0,9706281
0,972345749
0,974120537
0,975852208
0,976460731
0,97622939
0,975977846
0,975051965
0,974104465
0,973034251
0,991946339
0,990437647
0,989284119
0,988111346
0,986893568
0,985685502
0,984394902
0,983834316
0,983712072
0,983619836
0,983490809
0,983365136
0,983363129
0,983637987
0,983916023
0,983808011
0,983689307
0,983453635
0,983181886
0,982795179
0,982482257
0,982173193
0,981837867
0,981495623
0,981135885
0,980669073
0,980317461
0,979965336
0,979616519
0,979270135
0,978914895
0,978391768
0,977967135
0,977543357
0,977132692
0,926715482
0,926254976
0,925685592
0,925402375
0,925245158
0,925212012
0,925501112
0,930803217
0,938823113
0,945568639
0,952814083
0,957981399
0,963413604
0,969143653
0,976104548
0,980012565
0,983221995
0,986045307
0,988550584
0,991116787
0,994837105
0,997700515
1
1
1
1
1
1
0,955444169
0,960319107
0,965065124
0,970036802
0,976492012
0,981390562
0,986112533
0,990686663
0,995194451
0,99963344
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0,957026719
0,964062547
0,971614885
0,980457696
0,990039179
1
1
1
1
1
1
1
1
1
0,999494843
0,998858625
0,998149091
0,99731908
0,996667536
0,996022723
0,995398708
0,994779052
0,994144061
0,993420085
0,992866716
0,992338535
0,991799734
0,991267853
0,940730598
0,940012268
0,939480491
0,938905509
0,938335975
0,937748916
0,937154554
0,936353375
0,935708933
0,935076588
0,934352959
0,93361541
0,9328669
0,931884854
0,931086253
0,930257613
0,929455312
0,928595208
0,927774707
0,926729294
0,925918418
0,923979606
0,923164934
0,922357479
0,921050769
0,920062288
0,919203708
0,918708222
0,868653163
0,870523114
0,878851578
0,886436912
0,894771484
0,903080061
0,911617692
0,919904219
0,930995801
0,939475921
0,947723379
0,952673765
0,958537703
0,962227871
0,966909648
0,969796298
0,972391549
0,974899556
0,97734305
0,979807405
0,983738057
0,986666215
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0,962475959
0,972418644
0,983626123
0,994833406
1
1
1
1
1
1
1
1
1
1
1
0,999685316
0,999090805
0,998208028
0,99657648
0,9950956
0,993492867
0,991472536
0,989404594
0,987200527
0,984083936
0,981593547
0,979041037
0,976495416
0,923769199
0,921088863
0,917463523
0,914486809
0,911134063
0,908209177
0,905304522
0,902202432
0,898078439
0,894908987
0,891800353
0,888745371
0,885587985
0,88245457
0,87839087
0,87527463
0,872197089
0,869010387
0,865771068
0,862599975
0,858048868
0,854458954
0,851372701
0,848245886
0,845075041
0,861835809
0,857646979
0,854445464
0,851599399
0,849044598
0,846842184
0,84523272
0,843490888
0,84274134
0,842245671
0,841747828
0,841456115
0,842162687
0,844700466
0,848365051
0,852886311
0,857567545
0,862269055
0,867434
0,874417613
0,880238631
0,886114426
0,892362328
0,898802094
0,905806671
0,915103109
0,942437277
0,950755645
0,959124859
0,967825728
0,976526759
0,988972996
0,998460305
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0,999790746
0,999358103
0,99851844
0,997571678
0,996570701
0,995589904
0,994579794
0,993611947
0,992172092
0,991097254
0,990129934
0,989189521
0,988221667
0,93727547
0,936069569
0,935124162
0,934101738
0,933183017
0,932263335
0,931258365
0,929946653
0,928935717
0,927865275
0,926658182
0,923495371
0,921613718
0,920113206
0,918353394
0,916507685
0,914755957
0,912995223
0,910591829
0,908782972
0,906976242
0,905227363
0,903434559
0,901662558
0,899006475
0,897035574
0,845201842
0,843510566
0,842344454
0,841521766
0,840870298
0,841487134
0,844134849
0,847897401
0,852893732
0,857987623
0,864530455
0,869171487
0,8731265
0,879669939
0,884373514
0,888728433
0,888538147
0,888182178
0,887700766
0,887299284
0,886725109
0,886383909
0,886067476
0,885790736
0,885538733
0,885474626
0,83543182
0,835415431
0,83541446
0,836122376
0,838289898
0,841203156
0,845421518
0,848594494
0,851833531
0,855188089
0,858429904
0,861769652
0,866039375
0,869291097
0,872581565
0,875898572
0,879174135
0,88253904
0,886877589
0,890145507
0,893480717
0,896733474
0,900022562
0,903256464
0,907980389
0,911694816
0,915449767
0,919352273
0,923456251
0,878213093
0,884575783
0,889984754
0,896043749
0,902424477
0,910207449
0,919111187
0,927790461
0,927455274
0,926804709
0,925805752
0,92465126
0,923052341
0,920945084
0,919234467
0,917434368
0,915665671
0,913909292
0,912167992
0,909943882
0,908250026
0,906542038
0,904877076
0,90313482
0,921465299
0,91931465
0,917620426
0,915939916
0,914291151
0,912623252
0,910879691
0,90842504
0,906519949
0,904788003
0,903110975
0,901364023
0,899623097
0,897465207
0,895823555
0,894096539
0,892432664
0,890716294
0,889009717
0,886877163
0,885184534
0,883479237
0,881809364
0,880136053
0,878500376
0,876640831
0,875353157
0,874960452
0,826475442
0,830613855
0,838656638
0,851366736
0,863675869
0,876055338
0,88897743
0,901799965
0,914761122
0,931491476
0,9443683
0,957269983
0,970088611
0,982861253
0,996285609
1
1
1
1
1
1
1
1
1
1
1
1
0,95953094
0,966888251
0,971548056
0,975878025
0,979971251
0,983877851
0,989129972
0,993049514
0,996973727
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0,953863796
0,957661075
0,961704563
0,965843092
0,971317201
0,97670519
0,983054467
0,990424439
0,998737752
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0,999776998
0,999553482
0,998837248
0,996834134
0,995496447
0,994432057
0,993348384
0,992165083
0,990983171
0,989846958
0,988359989
0,987185677
0,986034588
0,984877803
0,983732802
0,98254975
0,981046365
0,929882974
0,928769589
0,927784842
0,92690262
0,926354622
0,925822568
0,925563104
0,925333944
0,925279305
0,925257606
0,925487352
0,925739042
0,925886242
0,926027076
0,925973158
0,925865009
0,925750632
0,925603264
0,9254874
0,925368683
0,925254382
0,926120195
0,927386341
0,929643478
0,931529071
0,933500023
0,937506914
0,893454343
0,901155816
0,912268879
0,921018475
0,931033491
0,940807333
0,950248394
0,959518587
0,970430727
0,978200952
0,985596189
0,992764083
0,999875679
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0,958053103
0,96544553
0,973093065
0,980433928
0,988957224
1
1
1
1
1
1
1
1
1
0,999718425
0,999159861
0,998268732
0,996390018
0,994674251
0,992270201
0,989715044
0,986887546
0,983846551
0,979505991
0,976004814
0,972579665
0,96927161
0,965935802
0,912687559
0,908399699
0,905082614
0,9018161
0,898453356
0,895074172
0,891755466
0,887347689
0,883803151
0,880366199
0,876841015
0,873432198
0,869929727
0,865348624
0,861835402
0,858397619
0,85495018
0,851576707
0,848107716
0,843611257
0,839982798
0,836351596
0,83276057
0,829247589
0,825876156
0,821362795
0,767944566
0,764761546
0,761644618
0,759247309
0,75715639
0,755248013
0,754047387
0,753177267
0,752592537
0,753077455
0,755701729
0,764437473
0,772633166
0,782619957
0,793664631
0,805713705
0,817457755
0,832814582
0,845148737
0,877012622
0,889294275
0,900951732
0,913420039
0,9297075
0,942430671
0,955537023
0,968669656
0,981975924
0,99513004
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0,960123902
0,973336123
0,983831477
0,993897356
1
1
1
1
1
1
1
1
1
1
1
0,999616993
0,998954467
0,998051781
0,996366439
0,993835082
0,990996986
0,98772706
1
0,996206158
0,992138046
0,986582577
0,981961295
0,977122161
0,972452059
0,967430882
0,962299182
0,954125568
0,947777686
0,941942179
0,936042247
0,92980565
0,923538351
0,915332389
0,908621103
0,891778516
0,883991101
0,876055003
0,865993857
0,858104132
0,850334058
0,842044726
0,833996972
0,825867047
0,814315154
0,80510884
0,7971074
0,739087342
0,730972287
0,722078471
0,712366687
0,705093368
0,698352486
0,692032936
0,685946887
0,680196626
